Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,t_Stop,Stop,NoGo_Feedback
61,1658745234148,25/07/2022 10:33:54,1658745234122,1,25/07/2022 11:33:54,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,50,7,6,IsTrue,button,timelimit_screen,200.0069999999978,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
62,1658745235145,25/07/2022 10:33:55,1658745235122,1,25/07/2022 11:33:55,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,28,8,1,Screen 1,button,timelimit_screen,1000.0520000000033,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
63,1658745236141,25/07/2022 10:33:56,1658745236122,1,25/07/2022 11:33:56,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,28,8,2,Screen 2,button,timelimit_screen,1000.0290000000023,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
64,1658745237302,25/07/2022 10:33:57,1658745237272,1,25/07/2022 11:33:57,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,28,8,3,TEST,gosignal,gonogo,1150.074999999997,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
65,1658745237497,25/07/2022 10:33:57,1658745237472,1,25/07/2022 11:33:57,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,28,8,6,IsTrue,button,timelimit_screen,200.0089999999982,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
66,1658745238497,25/07/2022 10:33:58,1658745238472,1,25/07/2022 11:33:58,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,15,9,1,Screen 1,button,timelimit_screen,1000.0650000000023,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
67,1658745239490,25/07/2022 10:33:59,1658745239472,1,25/07/2022 11:33:59,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,15,9,2,Screen 2,button,timelimit_screen,1000.0179999999964,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
68,1658745240693,25/07/2022 10:34:00,1658745240672,1,25/07/2022 11:34:00,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,15,9,3,TEST,gosignal,gonogo,1200.0089999999982,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
69,1658745240895,25/07/2022 10:34:00,1658745240872,1,25/07/2022 11:34:00,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,15,9,6,IsTrue,button,timelimit_screen,200.0610000000015,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
70,1658745241906,25/07/2022 10:34:01,1658745241872,1,25/07/2022 11:34:01,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,40,10,1,Screen 1,button,timelimit_screen,1000.0050000000047,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
71,1658745242896,25/07/2022 10:34:02,1658745242872,1,25/07/2022 11:34:02,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,40,10,2,Screen 2,button,timelimit_screen,1000.0899999999965,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
72,1658745244048,25/07/2022 10:34:04,1658745244022,1,25/07/2022 11:34:04,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,40,10,3,TEST,gosignal,gonogo,1150.0690000000031,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
73,1658745244245,25/07/2022 10:34:04,1658745244222,1,25/07/2022 11:34:04,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,40,10,6,IsTrue,button,timelimit_screen,200,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
74,1658745245245,25/07/2022 10:34:05,1658745245222,1,25/07/2022 11:34:05,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,43,11,1,Screen 1,button,timelimit_screen,1000.0580000000045,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
75,1658745246247,25/07/2022 10:34:06,1658745246223,1,25/07/2022 11:34:06,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,43,11,2,Screen 2,button,timelimit_screen,1000.051999999996,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
76,1658745247451,25/07/2022 10:34:07,1658745247423,1,25/07/2022 11:34:07,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,43,11,3,TEST,gosignal,gonogo,1200.0129999999917,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
77,1658745247660,25/07/2022 10:34:07,1658745247622,1,25/07/2022 11:34:07,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,43,11,6,IsTrue,button,timelimit_screen,200.05400000000373,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
78,1658745248649,25/07/2022 10:34:08,1658745248623,1,25/07/2022 11:34:08,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,7,8,1,Screen 1,button,timelimit_screen,1000.0299999999988,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
79,1658745249646,25/07/2022 10:34:09,1658745249623,1,25/07/2022 11:34:09,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,7,8,2,Screen 2,button,timelimit_screen,1000.093000000008,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
80,1658745250260,25/07/2022 10:34:10,1658745250233,1,25/07/2022 11:34:10,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,7,8,3,TEST,Zone1,response_keyboard_single,604.5,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
81,1658745251039,25/07/2022 10:34:11,1658745251023,1,25/07/2022 11:34:11,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,7,8,6,IsTrue,button,timelimit_screen,200.01399999999558,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
82,1658745252045,25/07/2022 10:34:12,1658745252023,1,25/07/2022 11:34:12,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,37,9,1,Screen 1,button,timelimit_screen,1000.0409999999974,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
83,1658745253050,25/07/2022 10:34:13,1658745253023,1,25/07/2022 11:34:13,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,37,9,2,Screen 2,button,timelimit_screen,1000.0600000000122,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
84,1658745253834,25/07/2022 10:34:13,1658745253808,1,25/07/2022 11:34:13,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,37,9,3,TEST,Zone2,response_keyboard_single,780,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
85,1658745254448,25/07/2022 10:34:14,1658745254423,1,25/07/2022 11:34:14,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,37,9,6,IsTrue,button,timelimit_screen,200.0570000000007,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
86,1658745255445,25/07/2022 10:34:15,1658745255423,1,25/07/2022 11:34:15,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,57,10,1,Screen 1,button,timelimit_screen,1000.0619999999908,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
87,1658745256445,25/07/2022 10:34:16,1658745256422,1,25/07/2022 11:34:16,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,57,10,2,Screen 2,button,timelimit_screen,1000.0320000000065,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
88,1658745257114,25/07/2022 10:34:17,1658745257088,1,25/07/2022 11:34:17,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,57,10,3,TEST,Zone1,response_keyboard_single,660.0999999996275,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
89,1658745257850,25/07/2022 10:34:17,1658745257823,1,25/07/2022 11:34:17,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,57,10,6,IsTrue,button,timelimit_screen,200.03599999999278,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
90,1658745258844,25/07/2022 10:34:18,1658745258823,1,25/07/2022 11:34:18,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,51,12,1,Screen 1,button,timelimit_screen,1000.0460000000021,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
91,1658745259841,25/07/2022 10:34:19,1658745259823,1,25/07/2022 11:34:19,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,51,12,2,Screen 2,button,timelimit_screen,1000.0509999999922,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
92,1658745261040,25/07/2022 10:34:21,1658745261023,1,25/07/2022 11:34:21,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,51,12,3,TEST,gosignal,gonogo,1200.0360000000073,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
93,1658745261246,25/07/2022 10:34:21,1658745261224,1,25/07/2022 11:34:21,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,51,12,6,IsTrue,button,timelimit_screen,200.23600000000442,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,200,Left_nogo.png,IsTrue
94,1658745262241,25/07/2022 10:34:22,1658745262224,1,25/07/2022 11:34:22,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,42,11,1,Screen 1,button,timelimit_screen,1000.1100000000006,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
95,1658745263245,25/07/2022 10:34:23,1658745263223,1,25/07/2022 11:34:23,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,42,11,2,Screen 2,button,timelimit_screen,999.7489999999962,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
96,1658745263885,25/07/2022 10:34:23,1658745263865,1,25/07/2022 11:34:23,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,42,11,3,TEST,Zone1,response_keyboard_single,635.4000000003725,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
97,1658745264593,25/07/2022 10:34:24,1658745264574,1,25/07/2022 11:34:24,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,42,11,6,IsTrue,button,timelimit_screen,200.00400000000081,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
98,1658745265603,25/07/2022 10:34:25,1658745265574,1,25/07/2022 11:34:25,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,60,13,1,Screen 1,button,timelimit_screen,1000.0480000000098,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
99,1658745266606,25/07/2022 10:34:26,1658745266574,1,25/07/2022 11:34:26,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,60,13,2,Screen 2,button,timelimit_screen,999.8089999999938,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
100,1658745267758,25/07/2022 10:34:27,1658745267724,1,25/07/2022 11:34:27,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,60,13,3,TEST,gosignal,gonogo,1150.2949999999983,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
101,1658745267956,25/07/2022 10:34:27,1658745267924,1,25/07/2022 11:34:27,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,60,13,6,IsTrue,button,timelimit_screen,199.82099999999627,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
102,1658745268953,25/07/2022 10:34:28,1658745268924,1,25/07/2022 11:34:28,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,14,12,1,Screen 1,button,timelimit_screen,1000.2390000000014,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
103,1658745269942,25/07/2022 10:34:29,1658745269924,1,25/07/2022 11:34:29,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,14,12,2,Screen 2,button,timelimit_screen,1000.0489999999991,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
104,1658745270477,25/07/2022 10:34:30,1658745270449,1,25/07/2022 11:34:30,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,14,12,3,TEST,Zone2,response_keyboard_single,515.5999999996275,,,Right,1,1,0,0,,,,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
105,1658745271302,25/07/2022 10:34:31,1658745271274,1,25/07/2022 11:34:31,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,14,12,6,IsTrue,button,timelimit_screen,200.1429999999964,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,150,Right_go.png,NoGo
106,1658745272302,25/07/2022 10:34:32,1658745272274,1,25/07/2022 11:34:32,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,58,13,1,Screen 1,button,timelimit_screen,999.7100000000064,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
107,1658745273293,25/07/2022 10:34:33,1658745273274,1,25/07/2022 11:34:33,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,58,13,2,Screen 2,button,timelimit_screen,1000.2280000000028,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
108,1658745273911,25/07/2022 10:34:33,1658745273889,1,25/07/2022 11:34:33,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,58,13,3,TEST,Zone1,response_keyboard_single,607.3000000007451,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
109,1658745274649,25/07/2022 10:34:34,1658745274624,1,25/07/2022 11:34:34,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,58,13,6,IsTrue,button,timelimit_screen,200.04000000000815,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
110,1658745275649,25/07/2022 10:34:35,1658745275624,1,25/07/2022 11:34:35,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,20,14,1,Screen 1,button,timelimit_screen,1000.0469999999914,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
111,1658745276647,25/07/2022 10:34:36,1658745276624,1,25/07/2022 11:34:36,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,20,14,2,Screen 2,button,timelimit_screen,1000.1120000000083,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
112,1658745277799,25/07/2022 10:34:37,1658745277775,1,25/07/2022 11:34:37,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,20,14,3,TEST,gosignal,gonogo,1149.7639999999956,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
113,1658745277991,25/07/2022 10:34:37,1658745277975,1,25/07/2022 11:34:37,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,20,14,6,IsTrue,button,timelimit_screen,199.94100000000617,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
114,1658745279001,25/07/2022 10:34:39,1658745278974,1,25/07/2022 11:34:38,92270,31,task-1njw,,23277038,p002,6832167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,39,15,1,Screen 1,button,timelimit_screen,1000.099000000002,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
